lat;lon;crs;total
53.5;-169.5;b'';0.25595963
53.5;-168.5;b'';0.15793248
53.5;-167.5;b'';
53.5;-166.5;b'';
53.5;-165.5;b'';0.053910095
53.5;-164.5;b'';0.15504542
53.5;-163.5;b'';0.24908023
53.5;-162.5;b'';0.31357777
53.5;-161.5;b'';0.35160473
53.5;-160.5;b'';0.3726148
53.5;-159.5;b'';0.38524705
53.5;-158.5;b'';0.39379853
53.5;-157.5;b'';0.39967212
53.5;-156.5;b'';0.40410376
53.5;-155.5;b'';0.4082839
53.5;-154.5;b'';0.41235518
53.5;-153.5;b'';0.4165903
53.5;-152.5;b'';0.42216426
53.5;-151.5;b'';0.42953888
53.5;-150.5;b'';0.4380784
53.5;-149.5;b'';0.44683653
53.5;-148.5;b'';0.45552617
53.5;-147.5;b'';0.4638605
53.5;-146.5;b'';0.47214288
53.5;-145.5;b'';0.4805356
53.5;-144.5;b'';0.49022895
53.5;-143.5;b'';0.5008231
53.5;-142.5;b'';0.51078343
53.5;-141.5;b'';0.52079
53.5;-140.5;b'';0.51635444
53.5;-139.5;b'';0.5096928
53.5;-138.5;b'';0.5141724
53.5;-137.5;b'';0.50170845
53.5;-136.5;b'';0.4835732
53.5;-135.5;b'';0.4706244
53.5;-134.5;b'';0.44762325
53.5;-133.5;b'';0.4137122
53.5;-132.5;b'';
53.5;-131.5;b'';0.31454965
53.5;-130.5;b'';
53.5;-129.5;b'';
53.5;-128.5;b'';
53.5;-127.5;b'';
53.5;-126.5;b'';
53.5;-125.5;b'';
53.5;-124.5;b'';
53.5;-123.5;b'';
53.5;-122.5;b'';
53.5;-121.5;b'';
53.5;-120.5;b'';
53.5;-119.5;b'';
53.5;-118.5;b'';
53.5;-117.5;b'';
53.5;-116.5;b'';
53.5;-115.5;b'';
53.5;-114.5;b'';
53.5;-113.5;b'';
53.5;-112.5;b'';
53.5;-111.5;b'';
53.5;-110.5;b'';
53.5;-109.5;b'';
53.5;-108.5;b'';
53.5;-107.5;b'';
53.5;-106.5;b'';
53.5;-105.5;b'';
53.5;-104.5;b'';
53.5;-103.5;b'';
53.5;-102.5;b'';
53.5;-101.5;b'';
53.5;-100.5;b'';
53.5;-99.5;b'';
53.5;-98.5;b'';
53.5;-97.5;b'';
53.5;-96.5;b'';
53.5;-95.5;b'';
53.5;-94.5;b'';
53.5;-93.5;b'';
53.5;-92.5;b'';
53.5;-91.5;b'';
53.5;-90.5;b'';
53.5;-89.5;b'';
53.5;-88.5;b'';
53.5;-87.5;b'';
53.5;-86.5;b'';
53.5;-85.5;b'';
53.5;-84.5;b'';
53.5;-83.5;b'';
53.5;-82.5;b'';
53.5;-81.5;b'';-0.2
53.5;-80.5;b'';-0.2
53.5;-79.5;b'';
53.5;-78.5;b'';
53.5;-77.5;b'';
53.5;-76.5;b'';
53.5;-75.5;b'';
53.5;-74.5;b'';
53.5;-73.5;b'';
53.5;-72.5;b'';
53.5;-71.5;b'';
53.5;-70.5;b'';
53.5;-69.5;b'';
53.5;-68.5;b'';
53.5;-67.5;b'';
53.5;-66.5;b'';
53.5;-65.5;b'';
53.5;-64.5;b'';
53.5;-63.5;b'';
53.5;-62.5;b'';
53.5;-61.5;b'';
53.5;-60.5;b'';
53.5;-59.5;b'';
53.5;-58.5;b'';
53.5;-57.5;b'';
53.5;-56.5;b'';
53.5;-55.5;b'';0.42451438
53.5;-54.5;b'';0.50094104
53.5;-53.5;b'';0.5636678
53.5;-52.5;b'';0.60909027
53.5;-51.5;b'';0.6358539
53.5;-50.5;b'';0.64745265
53.5;-49.5;b'';0.64739317
53.5;-48.5;b'';0.6361059
53.5;-47.5;b'';0.61692965
53.5;-46.5;b'';0.5960456
53.5;-45.5;b'';0.5764719
53.5;-44.5;b'';0.55906016
53.5;-43.5;b'';0.5436735
53.5;-42.5;b'';0.5305368
53.5;-41.5;b'';0.5193669
53.5;-40.5;b'';0.50866836
53.5;-39.5;b'';0.49756107
53.5;-38.5;b'';0.48558694
53.5;-37.5;b'';0.4734613
53.5;-36.5;b'';0.46331328
53.5;-35.5;b'';0.4953746
53.5;-34.5;b'';0.5689305
53.5;-33.5;b'';0.6057081
53.5;-32.5;b'';0.6048338
53.5;-31.5;b'';0.60212934
53.5;-30.5;b'';0.5956895
53.5;-29.5;b'';0.58518577
53.5;-28.5;b'';0.570876
53.5;-27.5;b'';0.55393237
53.5;-26.5;b'';0.50141585
53.5;-25.5;b'';0.4496377
53.5;-24.5;b'';0.39863372
53.5;-23.5;b'';0.34742016
53.5;-22.5;b'';0.33217683
53.5;-21.5;b'';0.32070485
53.5;-20.5;b'';0.31406078
53.5;-19.5;b'';0.31465405
53.5;-18.5;b'';0.32368127
53.5;-17.5;b'';0.33920413
53.5;-16.5;b'';0.35984167
53.5;-15.5;b'';0.38393807
53.5;-14.5;b'';0.4060921
53.5;-13.5;b'';0.4166438
53.5;-12.5;b'';0.413613
53.5;-11.5;b'';0.40062857
53.5;-10.5;b'';0.38264942
53.5;-9.5;b'';
53.5;-8.5;b'';
53.5;-7.5;b'';
53.5;-6.5;b'';
53.5;-5.5;b'';0.35193777
53.5;-4.5;b'';0.3566125
53.5;-3.5;b'';
53.5;-2.5;b'';
53.5;-1.5;b'';
53.5;-0.5;b'';
53.5;0.5;b'';0.45220536
53.5;1.5;b'';0.45888108
53.5;2.5;b'';0.45518622
53.5;3.5;b'';0.44456705
53.5;4.5;b'';0.4330392
53.5;5.5;b'';0.42706066
53.5;6.5;b'';0.42916316
53.5;7.5;b'';
53.5;8.5;b'';
53.5;9.5;b'';
53.5;10.5;b'';
53.5;11.5;b'';
53.5;12.5;b'';
53.5;13.5;b'';
53.5;14.5;b'';
53.5;15.5;b'';
53.5;16.5;b'';
53.5;17.5;b'';
53.5;18.5;b'';
53.5;19.5;b'';
53.5;20.5;b'';
53.5;21.5;b'';
53.5;22.5;b'';
53.5;23.5;b'';
53.5;24.5;b'';
53.5;25.5;b'';
53.5;26.5;b'';
53.5;27.5;b'';
53.5;28.5;b'';
53.5;29.5;b'';
53.5;30.5;b'';
53.5;31.5;b'';
53.5;32.5;b'';
53.5;33.5;b'';
53.5;34.5;b'';
53.5;35.5;b'';
53.5;36.5;b'';
53.5;37.5;b'';
53.5;38.5;b'';
53.5;39.5;b'';
53.5;40.5;b'';
53.5;41.5;b'';
53.5;42.5;b'';
53.5;43.5;b'';
53.5;44.5;b'';
53.5;45.5;b'';
53.5;46.5;b'';
53.5;47.5;b'';
53.5;48.5;b'';
53.5;49.5;b'';
53.5;50.5;b'';
53.5;51.5;b'';
53.5;52.5;b'';
53.5;53.5;b'';
53.5;54.5;b'';
53.5;55.5;b'';
53.5;56.5;b'';
53.5;57.5;b'';
53.5;58.5;b'';
53.5;59.5;b'';
53.5;60.5;b'';
53.5;61.5;b'';
53.5;62.5;b'';
53.5;63.5;b'';
53.5;64.5;b'';
53.5;65.5;b'';
53.5;66.5;b'';
53.5;67.5;b'';
53.5;68.5;b'';
53.5;69.5;b'';
53.5;70.5;b'';
53.5;71.5;b'';
53.5;72.5;b'';
53.5;73.5;b'';
53.5;74.5;b'';
53.5;75.5;b'';
53.5;76.5;b'';
53.5;77.5;b'';
53.5;78.5;b'';
53.5;79.5;b'';
53.5;80.5;b'';
53.5;81.5;b'';
53.5;82.5;b'';
53.5;83.5;b'';
53.5;84.5;b'';
53.5;85.5;b'';
53.5;86.5;b'';
53.5;87.5;b'';
53.5;88.5;b'';
53.5;89.5;b'';
53.5;90.5;b'';
53.5;91.5;b'';
53.5;92.5;b'';
53.5;93.5;b'';
53.5;94.5;b'';
53.5;95.5;b'';
53.5;96.5;b'';
53.5;97.5;b'';
53.5;98.5;b'';
53.5;99.5;b'';
53.5;100.5;b'';
53.5;101.5;b'';
53.5;102.5;b'';
53.5;103.5;b'';
53.5;104.5;b'';
53.5;105.5;b'';
53.5;106.5;b'';
53.5;107.5;b'';
53.5;108.5;b'';
53.5;109.5;b'';
53.5;110.5;b'';
53.5;111.5;b'';
53.5;112.5;b'';
53.5;113.5;b'';
53.5;114.5;b'';
53.5;115.5;b'';
53.5;116.5;b'';
53.5;117.5;b'';
53.5;118.5;b'';
53.5;119.5;b'';
53.5;120.5;b'';
53.5;121.5;b'';
53.5;122.5;b'';
53.5;123.5;b'';
53.5;124.5;b'';
53.5;125.5;b'';
53.5;126.5;b'';
53.5;127.5;b'';
53.5;128.5;b'';
53.5;129.5;b'';
53.5;130.5;b'';
53.5;131.5;b'';
53.5;132.5;b'';
53.5;133.5;b'';
53.5;134.5;b'';
53.5;135.5;b'';
53.5;136.5;b'';
53.5;137.5;b'';
53.5;138.5;b'';
53.5;139.5;b'';
53.5;140.5;b'';
53.5;141.5;b'';0.3703094
53.5;142.5;b'';
53.5;143.5;b'';0.3828432
53.5;144.5;b'';0.38426828
53.5;145.5;b'';0.38494474
53.5;146.5;b'';0.38723296
53.5;147.5;b'';0.3893405
53.5;148.5;b'';0.39122948
53.5;149.5;b'';0.39278898
53.5;150.5;b'';0.3923897
53.5;151.5;b'';0.3905897
53.5;152.5;b'';0.38691992
53.5;153.5;b'';0.38122803
53.5;154.5;b'';0.37440592
53.5;155.5;b'';0.36605376
53.5;156.5;b'';
53.5;157.5;b'';
53.5;158.5;b'';
53.5;159.5;b'';
53.5;160.5;b'';0.36449152
53.5;161.5;b'';0.36641294
53.5;162.5;b'';0.3671879
53.5;163.5;b'';0.36929378
53.5;164.5;b'';0.369162
53.5;165.5;b'';0.3712428
53.5;166.5;b'';0.37467068
53.5;167.5;b'';0.3757619
53.5;168.5;b'';0.3760775
53.5;169.5;b'';0.3757438
53.5;170.5;b'';0.37401876
53.5;171.5;b'';0.37160915
53.5;172.5;b'';0.3681149
53.5;173.5;b'';0.3675024
53.5;174.5;b'';0.3705186
53.5;175.5;b'';0.3734509
53.5;176.5;b'';0.37570238
53.5;177.5;b'';0.37504786
53.5;178.5;b'';0.37010872
53.5;179.5;b'';0.36120033
54.5;-179.5;b'';0.3705899
54.5;-178.5;b'';0.36485654
54.5;-177.5;b'';0.36145946
54.5;-176.5;b'';0.36020145
54.5;-175.5;b'';0.36425176
54.5;-174.5;b'';0.3716632
54.5;-173.5;b'';0.37700632
54.5;-172.5;b'';0.37517926
54.5;-171.5;b'';0.36013365
54.5;-170.5;b'';0.32500434
54.5;-169.5;b'';0.2618738
54.5;-168.5;b'';0.1702818
54.5;-167.5;b'';0.073972575
54.5;-166.5;b'';0.030110633
54.5;-165.5;b'';0.072690085
54.5;-164.5;b'';
54.5;-163.5;b'';0.2470017
54.5;-162.5;b'';0.30431288
54.5;-161.5;b'';0.3366219
54.5;-160.5;b'';0.35283524
54.5;-159.5;b'';0.36303666
54.5;-158.5;b'';0.36852276
54.5;-157.5;b'';0.36987677
54.5;-156.5;b'';0.36923227
54.5;-155.5;b'';0.36698517
54.5;-154.5;b'';0.36497614
54.5;-153.5;b'';0.3661351
54.5;-152.5;b'';0.3730284
54.5;-151.5;b'';0.38669696
54.5;-150.5;b'';0.40562552
54.5;-149.5;b'';0.42620182
54.5;-148.5;b'';0.44544178
54.5;-147.5;b'';0.46198893
54.5;-146.5;b'';0.47654352
54.5;-145.5;b'';0.48936763
54.5;-144.5;b'';0.5009815
54.5;-143.5;b'';0.51244485
54.5;-142.5;b'';0.52202445
54.5;-141.5;b'';0.5299433
54.5;-140.5;b'';0.5375403
54.5;-139.5;b'';0.54241025
54.5;-138.5;b'';0.54270613
54.5;-137.5;b'';0.52329576
54.5;-136.5;b'';0.49403834
54.5;-135.5;b'';0.4643766
54.5;-134.5;b'';0.419412
54.5;-133.5;b'';
54.5;-132.5;b'';
54.5;-131.5;b'';
54.5;-130.5;b'';
54.5;-129.5;b'';
54.5;-128.5;b'';
54.5;-127.5;b'';
54.5;-126.5;b'';
54.5;-125.5;b'';
54.5;-124.5;b'';
54.5;-123.5;b'';
54.5;-122.5;b'';
54.5;-121.5;b'';
54.5;-120.5;b'';
54.5;-119.5;b'';
54.5;-118.5;b'';
54.5;-117.5;b'';
54.5;-116.5;b'';
54.5;-115.5;b'';
54.5;-114.5;b'';
54.5;-113.5;b'';
54.5;-112.5;b'';
54.5;-111.5;b'';
54.5;-110.5;b'';
54.5;-109.5;b'';
54.5;-108.5;b'';
54.5;-107.5;b'';
54.5;-106.5;b'';
54.5;-105.5;b'';
54.5;-104.5;b'';
54.5;-103.5;b'';
54.5;-102.5;b'';
54.5;-101.5;b'';
54.5;-100.5;b'';
54.5;-99.5;b'';
54.5;-98.5;b'';
54.5;-97.5;b'';
54.5;-96.5;b'';
54.5;-95.5;b'';
54.5;-94.5;b'';
54.5;-93.5;b'';
54.5;-92.5;b'';
54.5;-91.5;b'';
54.5;-90.5;b'';
54.5;-89.5;b'';
54.5;-88.5;b'';
54.5;-87.5;b'';
54.5;-86.5;b'';
54.5;-85.5;b'';
54.5;-84.5;b'';
54.5;-83.5;b'';
54.5;-82.5;b'';
54.5;-81.5;b'';-0.2
54.5;-80.5;b'';-0.2
54.5;-79.5;b'';
54.5;-78.5;b'';
54.5;-77.5;b'';
54.5;-76.5;b'';
54.5;-75.5;b'';
54.5;-74.5;b'';
54.5;-73.5;b'';
54.5;-72.5;b'';
54.5;-71.5;b'';
54.5;-70.5;b'';
54.5;-69.5;b'';
54.5;-68.5;b'';
54.5;-67.5;b'';
54.5;-66.5;b'';
54.5;-65.5;b'';
54.5;-64.5;b'';
54.5;-63.5;b'';
54.5;-62.5;b'';
54.5;-61.5;b'';
54.5;-60.5;b'';
54.5;-59.5;b'';
54.5;-58.5;b'';
54.5;-57.5;b'';
54.5;-56.5;b'';0.43149447
54.5;-55.5;b'';0.5083486
54.5;-54.5;b'';0.5697378
54.5;-53.5;b'';0.61455715
54.5;-52.5;b'';0.6410802
54.5;-51.5;b'';0.65300596
54.5;-50.5;b'';0.6544436
54.5;-49.5;b'';0.64548177
54.5;-48.5;b'';0.62676346
54.5;-47.5;b'';0.60332763
54.5;-46.5;b'';0.581368
54.5;-45.5;b'';0.56187236
54.5;-44.5;b'';0.5448195
54.5;-43.5;b'';0.5299591
54.5;-42.5;b'';0.51710033
54.5;-41.5;b'';0.5064173
54.5;-40.5;b'';0.4958152
54.5;-39.5;b'';0.48387104
54.5;-38.5;b'';0.47121778
54.5;-37.5;b'';0.49967465
54.5;-36.5;b'';0.5299797
54.5;-35.5;b'';0.5609556
54.5;-34.5;b'';0.5942726
54.5;-33.5;b'';0.590912
54.5;-32.5;b'';0.58843356
54.5;-31.5;b'';0.5851978
54.5;-30.5;b'';0.58005506
54.5;-29.5;b'';0.5727401
54.5;-28.5;b'';0.5623327
54.5;-27.5;b'';0.547644
54.5;-26.5;b'';0.53037256
54.5;-25.5;b'';0.512887
54.5;-24.5;b'';0.46092367
54.5;-23.5;b'';0.3745494
54.5;-22.5;b'';0.32446307
54.5;-21.5;b'';0.312009
54.5;-20.5;b'';0.30525947
54.5;-19.5;b'';0.30894744
54.5;-18.5;b'';0.32400268
54.5;-17.5;b'';0.34505278
54.5;-16.5;b'';0.36716896
54.5;-15.5;b'';0.38519043
54.5;-14.5;b'';0.39515966
54.5;-13.5;b'';0.39641416
54.5;-12.5;b'';0.38931376
54.5;-11.5;b'';0.3744906
54.5;-10.5;b'';0.3523319
54.5;-9.5;b'';0.32920197
54.5;-8.5;b'';
54.5;-7.5;b'';
54.5;-6.5;b'';
54.5;-5.5;b'';
54.5;-4.5;b'';
54.5;-3.5;b'';
54.5;-2.5;b'';
54.5;-1.5;b'';
54.5;-0.5;b'';
54.5;0.5;b'';0.46424216
54.5;1.5;b'';0.47243205
54.5;2.5;b'';0.47118074
54.5;3.5;b'';0.4630719
54.5;4.5;b'';0.45199066
54.5;5.5;b'';0.4415956
54.5;6.5;b'';0.43323082
54.5;7.5;b'';0.42620832
54.5;8.5;b'';
54.5;9.5;b'';
54.5;10.5;b'';
54.5;11.5;b'';
54.5;12.5;b'';
54.5;13.5;b'';
54.5;14.5;b'';0.37788877
54.5;15.5;b'';0.39039868
54.5;16.5;b'';
54.5;17.5;b'';
54.5;18.5;b'';
54.5;19.5;b'';
54.5;20.5;b'';
54.5;21.5;b'';
54.5;22.5;b'';
54.5;23.5;b'';
54.5;24.5;b'';
54.5;25.5;b'';
54.5;26.5;b'';
54.5;27.5;b'';
54.5;28.5;b'';
54.5;29.5;b'';
54.5;30.5;b'';
54.5;31.5;b'';
54.5;32.5;b'';
54.5;33.5;b'';
54.5;34.5;b'';
54.5;35.5;b'';
54.5;36.5;b'';
54.5;37.5;b'';
54.5;38.5;b'';
54.5;39.5;b'';
54.5;40.5;b'';
54.5;41.5;b'';
54.5;42.5;b'';
54.5;43.5;b'';
54.5;44.5;b'';
54.5;45.5;b'';
54.5;46.5;b'';
54.5;47.5;b'';
54.5;48.5;b'';
54.5;49.5;b'';
54.5;50.5;b'';
54.5;51.5;b'';
54.5;52.5;b'';
54.5;53.5;b'';
54.5;54.5;b'';
54.5;55.5;b'';
54.5;56.5;b'';
54.5;57.5;b'';
54.5;58.5;b'';
54.5;59.5;b'';
54.5;60.5;b'';
54.5;61.5;b'';
54.5;62.5;b'';
54.5;63.5;b'';
54.5;64.5;b'';
54.5;65.5;b'';
54.5;66.5;b'';
54.5;67.5;b'';
54.5;68.5;b'';
54.5;69.5;b'';
54.5;70.5;b'';
54.5;71.5;b'';
54.5;72.5;b'';
54.5;73.5;b'';
54.5;74.5;b'';
54.5;75.5;b'';
54.5;76.5;b'';
54.5;77.5;b'';
54.5;78.5;b'';
54.5;79.5;b'';
54.5;80.5;b'';
54.5;81.5;b'';
54.5;82.5;b'';
54.5;83.5;b'';
54.5;84.5;b'';
54.5;85.5;b'';
54.5;86.5;b'';
54.5;87.5;b'';
54.5;88.5;b'';
54.5;89.5;b'';
54.5;90.5;b'';
54.5;91.5;b'';
54.5;92.5;b'';
54.5;93.5;b'';
54.5;94.5;b'';
54.5;95.5;b'';
54.5;96.5;b'';
54.5;97.5;b'';
54.5;98.5;b'';
54.5;99.5;b'';
54.5;100.5;b'';
54.5;101.5;b'';
54.5;102.5;b'';
54.5;103.5;b'';
54.5;104.5;b'';
54.5;105.5;b'';
54.5;106.5;b'';
54.5;107.5;b'';
54.5;108.5;b'';
54.5;109.5;b'';
54.5;110.5;b'';
54.5;111.5;b'';
54.5;112.5;b'';
54.5;113.5;b'';
54.5;114.5;b'';
54.5;115.5;b'';
54.5;116.5;b'';
54.5;117.5;b'';
54.5;118.5;b'';
54.5;119.5;b'';
54.5;120.5;b'';
54.5;121.5;b'';
54.5;122.5;b'';
54.5;123.5;b'';
54.5;124.5;b'';
54.5;125.5;b'';
54.5;126.5;b'';
54.5;127.5;b'';
54.5;128.5;b'';
54.5;129.5;b'';
54.5;130.5;b'';
54.5;131.5;b'';
54.5;132.5;b'';
54.5;133.5;b'';
54.5;134.5;b'';
54.5;135.5;b'';
54.5;136.5;b'';
54.5;137.5;b'';
54.5;138.5;b'';0.36059394
54.5;139.5;b'';0.3641733
54.5;140.5;b'';0.36844283
54.5;141.5;b'';0.3740934
54.5;142.5;b'';0.38187608
54.5;143.5;b'';0.38671547
54.5;144.5;b'';0.3874254
54.5;145.5;b'';0.38840336
54.5;146.5;b'';0.3905658
54.5;147.5;b'';0.3923291
54.5;148.5;b'';0.39358145
54.5;149.5;b'';0.3940162
54.5;150.5;b'';0.39262155
54.5;151.5;b'';0.39020038
54.5;152.5;b'';0.3854578
54.5;153.5;b'';0.3787679
54.5;154.5;b'';0.37145534
54.5;155.5;b'';0.36171585
54.5;156.5;b'';
54.5;157.5;b'';
54.5;158.5;b'';
54.5;159.5;b'';
54.5;160.5;b'';
54.5;161.5;b'';
54.5;162.5;b'';0.36201206
54.5;163.5;b'';0.37015092
54.5;164.5;b'';0.36992088
54.5;165.5;b'';0.37179145
54.5;166.5;b'';0.37554294
54.5;167.5;b'';0.37705553
54.5;168.5;b'';0.37663797
54.5;169.5;b'';0.37571886
54.5;170.5;b'';0.37424237
54.5;171.5;b'';0.373026
54.5;172.5;b'';0.37175074
54.5;173.5;b'';0.37189606
54.5;174.5;b'';0.37404752
54.5;175.5;b'';0.3762571
54.5;176.5;b'';0.3782136
54.5;177.5;b'';0.3789038
54.5;178.5;b'';0.37795037
54.5;179.5;b'';0.37592405
55.5;-179.5;b'';0.3854805
55.5;-178.5;b'';0.3845033
55.5;-177.5;b'';0.3846411
55.5;-176.5;b'';0.38603285
55.5;-175.5;b'';0.38844275
55.5;-174.5;b'';0.39071915
55.5;-173.5;b'';0.39142317
55.5;-172.5;b'';0.38779837
55.5;-171.5;b'';0.3766877
55.5;-170.5;b'';0.35442996
55.5;-169.5;b'';0.3180124
55.5;-168.5;b'';0.27073443
55.5;-167.5;b'';0.22619069
55.5;-166.5;b'';0.20557728
55.5;-165.5;b'';0.22023341
55.5;-164.5;b'';0.25753373
55.5;-163.5;b'';0.29566178
55.5;-162.5;b'';
55.5;-161.5;b'';
55.5;-160.5;b'';
55.5;-159.5;b'';
55.5;-158.5;b'';0.33426028
55.5;-157.5;b'';0.32435828
55.5;-156.5;b'';0.3071449
55.5;-155.5;b'';0.28239033
55.5;-154.5;b'';0.25602192
55.5;-153.5;b'';0.23829511
55.5;-152.5;b'';0.24010924
55.5;-151.5;b'';0.26696396
55.5;-150.5;b'';0.3129275
55.5;-149.5;b'';0.36424515
55.5;-148.5;b'';0.41010618
55.5;-147.5;b'';0.4464034
55.5;-146.5;b'';0.47376832
55.5;-145.5;b'';0.49329606
55.5;-144.5;b'';0.50631726
55.5;-143.5;b'';0.5144315
55.5;-142.5;b'';0.51815164
55.5;-141.5;b'';0.5179714
55.5;-140.5;b'';0.5149974
55.5;-139.5;b'';0.50921935
55.5;-138.5;b'';0.49967903
55.5;-137.5;b'';0.48403686
55.5;-136.5;b'';0.45672718
55.5;-135.5;b'';0.41024232
55.5;-134.5;b'';0.3429499
55.5;-133.5;b'';
55.5;-132.5;b'';
55.5;-131.5;b'';
55.5;-130.5;b'';
55.5;-129.5;b'';
55.5;-128.5;b'';
55.5;-127.5;b'';
55.5;-126.5;b'';
55.5;-125.5;b'';
55.5;-124.5;b'';
55.5;-123.5;b'';
55.5;-122.5;b'';
55.5;-121.5;b'';
55.5;-120.5;b'';
55.5;-119.5;b'';
55.5;-118.5;b'';
55.5;-117.5;b'';
55.5;-116.5;b'';
55.5;-115.5;b'';
55.5;-114.5;b'';
55.5;-113.5;b'';
55.5;-112.5;b'';
55.5;-111.5;b'';
55.5;-110.5;b'';
55.5;-109.5;b'';
55.5;-108.5;b'';
55.5;-107.5;b'';
55.5;-106.5;b'';
55.5;-105.5;b'';
55.5;-104.5;b'';
55.5;-103.5;b'';
55.5;-102.5;b'';
55.5;-101.5;b'';
55.5;-100.5;b'';
55.5;-99.5;b'';
55.5;-98.5;b'';
55.5;-97.5;b'';
55.5;-96.5;b'';
55.5;-95.5;b'';
55.5;-94.5;b'';
55.5;-93.5;b'';
55.5;-92.5;b'';
55.5;-91.5;b'';
55.5;-90.5;b'';
55.5;-89.5;b'';
55.5;-88.5;b'';
55.5;-87.5;b'';
55.5;-86.5;b'';
55.5;-85.5;b'';
55.5;-84.5;b'';-0.2
55.5;-83.5;b'';-0.2
55.5;-82.5;b'';-0.2
55.5;-81.5;b'';-0.2
55.5;-80.5;b'';-0.2
55.5;-79.5;b'';-0.2
55.5;-78.5;b'';-0.2
55.5;-77.5;b'';
55.5;-76.5;b'';
55.5;-75.5;b'';
55.5;-74.5;b'';
55.5;-73.5;b'';
55.5;-72.5;b'';
55.5;-71.5;b'';
55.5;-70.5;b'';
55.5;-69.5;b'';
55.5;-68.5;b'';
55.5;-67.5;b'';
55.5;-66.5;b'';
55.5;-65.5;b'';
55.5;-64.5;b'';
55.5;-63.5;b'';
55.5;-62.5;b'';
55.5;-61.5;b'';
55.5;-60.5;b'';
55.5;-59.5;b'';0.30272955
55.5;-58.5;b'';0.39328733
55.5;-57.5;b'';0.4773441
55.5;-56.5;b'';0.55041313
55.5;-55.5;b'';0.6078871
55.5;-54.5;b'';0.6467326
55.5;-53.5;b'';0.6671777
55.5;-52.5;b'';0.6729461
55.5;-51.5;b'';0.668578
55.5;-50.5;b'';0.6560217
55.5;-49.5;b'';0.6357665
55.5;-48.5;b'';0.6105938
55.5;-47.5;b'';0.5837448
55.5;-46.5;b'';0.55923927
55.5;-45.5;b'';0.5390457
55.5;-44.5;b'';0.5225266
55.5;-43.5;b'';0.5089353
55.5;-42.5;b'';0.4980442
55.5;-41.5;b'';0.48932725
55.5;-40.5;b'';0.48030692
55.5;-39.5;b'';0.5116556
55.5;-38.5;b'';0.54323274
55.5;-37.5;b'';0.5745209
55.5;-36.5;b'';0.6051017
55.5;-35.5;b'';0.59359705
55.5;-34.5;b'';0.5829355
55.5;-33.5;b'';0.57529813
55.5;-32.5;b'';0.5691184
55.5;-31.5;b'';0.56291026
55.5;-30.5;b'';0.55632466
55.5;-29.5;b'';0.5491577
55.5;-28.5;b'';0.54122454
55.5;-27.5;b'';0.53058773
55.5;-26.5;b'';0.5158059
55.5;-25.5;b'';0.4999873
55.5;-24.5;b'';0.48551598
55.5;-23.5;b'';0.43627825
55.5;-22.5;b'';0.38793668
55.5;-21.5;b'';0.34411043
55.5;-20.5;b'';0.30759454
55.5;-19.5;b'';0.3166665
55.5;-18.5;b'';0.33658117
55.5;-17.5;b'';0.36098567
55.5;-16.5;b'';0.3839144
55.5;-15.5;b'';0.39812866
55.5;-14.5;b'';0.40013963
55.5;-13.5;b'';0.39263922
55.5;-12.5;b'';0.37872562
55.5;-11.5;b'';0.36053243
55.5;-10.5;b'';0.33759588
55.5;-9.5;b'';0.31176707
55.5;-8.5;b'';0.28723842
55.5;-7.5;b'';0.26763085
55.5;-6.5;b'';
55.5;-5.5;b'';
55.5;-4.5;b'';
55.5;-3.5;b'';
55.5;-2.5;b'';
55.5;-1.5;b'';
55.5;-0.5;b'';0.43359485
55.5;0.5;b'';0.45873126
55.5;1.5;b'';0.47120205
55.5;2.5;b'';0.4744876
55.5;3.5;b'';0.47153917
55.5;4.5;b'';0.46342057
55.5;5.5;b'';0.45031363
55.5;6.5;b'';0.43412694
55.5;7.5;b'';0.4177944
55.5;8.5;b'';
55.5;9.5;b'';
55.5;10.5;b'';
55.5;11.5;b'';
55.5;12.5;b'';
55.5;13.5;b'';
55.5;14.5;b'';
55.5;15.5;b'';0.34447223
55.5;16.5;b'';0.34668896
55.5;17.5;b'';0.37584347
55.5;18.5;b'';0.41036338
55.5;19.5;b'';0.42124662
55.5;20.5;b'';0.42557573
55.5;21.5;b'';
55.5;22.5;b'';
55.5;23.5;b'';
55.5;24.5;b'';
55.5;25.5;b'';
55.5;26.5;b'';
55.5;27.5;b'';
55.5;28.5;b'';
55.5;29.5;b'';
55.5;30.5;b'';
55.5;31.5;b'';
55.5;32.5;b'';
55.5;33.5;b'';
55.5;34.5;b'';
55.5;35.5;b'';
55.5;36.5;b'';
55.5;37.5;b'';
55.5;38.5;b'';
55.5;39.5;b'';
55.5;40.5;b'';
55.5;41.5;b'';
55.5;42.5;b'';
55.5;43.5;b'';
55.5;44.5;b'';
55.5;45.5;b'';
55.5;46.5;b'';
55.5;47.5;b'';
55.5;48.5;b'';
55.5;49.5;b'';
55.5;50.5;b'';
55.5;51.5;b'';
55.5;52.5;b'';
55.5;53.5;b'';
55.5;54.5;b'';
55.5;55.5;b'';
55.5;56.5;b'';
55.5;57.5;b'';
55.5;58.5;b'';
55.5;59.5;b'';
55.5;60.5;b'';
55.5;61.5;b'';
55.5;62.5;b'';
55.5;63.5;b'';
55.5;64.5;b'';
55.5;65.5;b'';
55.5;66.5;b'';
55.5;67.5;b'';
55.5;68.5;b'';
55.5;69.5;b'';
55.5;70.5;b'';
55.5;71.5;b'';
55.5;72.5;b'';
